record_id,record_description,st_template_version,st_panel_code,tumor,dose,schedule,st_passage,transplant_date,treatment_date,treatment_end_date,technician,study_end_date,group,dataset,dataset_date,day,mouse,diameter_x,diameter_y,unexpect_event,event_comment,reason,status,weight,cage_a_wt,cage_b_wt,solid_tumor_data_complete,record_complete,redcap_event_name
1816-OS1-1-C21-B2,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 4,1/11/2021,21,B2,7.41,6.92,,,,,17,92,90,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C21-B3,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 4,1/11/2021,21,B3,8.82,8.29,,,,,18,92,90,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C21-B4,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 4,1/11/2021,21,B4,8.73,7.28,,,,,17,92,90,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C21-B5,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 4,1/11/2021,21,B5,7.68,6.35,,,,,18,92,90,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C29-A1,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 5,1/19/2021,29,A1,8.67,7.22,,,,,19,93,91,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C29-A2,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 5,1/19/2021,29,A2,9.31,7.57,,,,,18,93,91,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C29-A3,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 5,1/19/2021,29,A3,8.48,7.89,,,,,18,93,91,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C29-A4,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 5,1/19/2021,29,A4,10.91,10.08,,,,,20,93,91,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C29-A5,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 5,1/19/2021,29,A5,7.63,6.93,,,,,18,93,91,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C29-B1,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 5,1/19/2021,29,B1,8.93,8.09,,,,,20,93,91,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C29-B2,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 5,1/19/2021,29,B2,8.58,7.93,,,,,17,93,91,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C29-B3,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 5,1/19/2021,29,B3,9.83,9.11,,,,,18,93,91,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C29-B4,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 5,1/19/2021,29,B4,9.45,8.38,,,,,17,93,91,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C29-B5,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 5,1/19/2021,29,B5,9.29,7.15,,,,,19,93,91,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C35-A1,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 6,1/25/2021,35,A1,9.52,7.86,,,,,20,75,74,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C35-A2,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 6,1/25/2021,35,A2,9.84,8.88,,,,,18,75,74,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C35-A3,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 6,1/25/2021,35,A3,9.79,9.37,,,,,19,75,74,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C35-A5,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 6,1/25/2021,35,A5,9.38,7.78,,,,,18,75,74,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C35-B1,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 6,1/25/2021,35,B1,8.94,7.85,,,,,20,75,74,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C35-B2,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 6,1/25/2021,35,B2,9.41,8.89,,,,,17,75,74,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C35-B4,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 6,1/25/2021,35,B4,9.62,8.78,,,,,17,75,74,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C35-B5,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 6,1/25/2021,35,B5,9.53,7.45,,,,,20,75,74,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C42-A1,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 7,2/1/2021,42,A1,9.74,8.26,,,,,19,19,39,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C42-B1,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 7,2/1/2021,42,B1,9.33,8.06,,,,,20,19,39,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C42-B5,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 7,2/1/2021,42,B5,9.79,7.61,,,,,19,19,39,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C49-B1,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 8,2/8/2021,49,B1,9.65,8.79,,,,,21,0,21,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C53-B1,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 9,2/12/2021,53,B1,10.05,9.11,,,,,21,0,21,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C63-B1,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 10,2/22/2021,63,B1,10.38,9.67,,,,,21,0,21,2,2,sarcoma_and_renal_arm_6
