record_id,record_description,st_template_version,st_panel_code,tumor,dose,schedule,st_passage,transplant_date,treatment_date,treatment_end_date,technician,study_end_date,group,dataset,dataset_date,day,mouse,diameter_x,diameter_y,unexpect_event,event_comment,reason,status,weight,cage_a_wt,cage_b_wt,solid_tumor_data_complete,record_complete,redcap_event_name
1816-OS2-1-B77-B3,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,MGC018 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,B,Time point 12,3/2/2021,77,B3,3.5,3.1,,,,,19,98,103,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-B77-B4,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,MGC018 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,B,Time point 12,3/2/2021,77,B4,3,2.4,,,,,20,98,103,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-B77-B5,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,MGC018 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,B,Time point 12,3/2/2021,77,B5,4,3,,,,,20,98,103,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-B84-A1,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,MGC018 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,B,Time point 13,3/9/2021,84,A1,1,1,,,,,18,97,102,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-B84-A2,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,MGC018 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,B,Time point 13,3/9/2021,84,A2,2,1,,,,,19,97,102,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-B84-A3,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,MGC018 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,B,Time point 13,3/9/2021,84,A3,1,1,,,,,19,97,102,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-B84-A4,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,MGC018 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,B,Time point 13,3/9/2021,84,A4,0,0,,,,,21,97,102,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-B84-A5,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,MGC018 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,B,Time point 13,3/9/2021,84,A5,0,0,,,,,20,97,102,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-B84-B1,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,MGC018 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,B,Time point 13,3/9/2021,84,B1,0,0,,,,,21,97,102,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-B84-B2,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,MGC018 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,B,Time point 13,3/9/2021,84,B2,2.5,2,,,,,21,97,102,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-B84-B3,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,MGC018 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,B,Time point 13,3/9/2021,84,B3,3.5,3,,,,,19,97,102,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-B84-B4,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,MGC018 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,B,Time point 13,3/9/2021,84,B4,3,2.4,,,,,21,97,102,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-B84-B5,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,MGC018 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,B,Time point 13,3/9/2021,84,B5,4,3,,,,,20,97,102,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-B91-A1,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,MGC018 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,B,Time point 14,3/16/2021,91,A1,0,0,,,,,18,98,105,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-B91-A2,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,MGC018 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,B,Time point 14,3/16/2021,91,A2,2,1,,,,,20,98,105,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-B91-A3,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,MGC018 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,B,Time point 14,3/16/2021,91,A3,0,0,,,,,19,98,105,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-B91-A4,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,MGC018 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,B,Time point 14,3/16/2021,91,A4,0,0,,,,,21,98,105,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-B91-A5,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,MGC018 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,B,Time point 14,3/16/2021,91,A5,0,0,,,,,20,98,105,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-B91-B1,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,MGC018 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,B,Time point 14,3/16/2021,91,B1,0,0,,,,,22,98,105,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-B91-B2,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,MGC018 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,B,Time point 14,3/16/2021,91,B2,2,2,,,,,22,98,105,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-B91-B3,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,MGC018 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,B,Time point 14,3/16/2021,91,B3,3.5,2,,,,,19,98,105,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-B91-B4,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,MGC018 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,B,Time point 14,3/16/2021,91,B4,3,2.4,,,,,21,98,105,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-B91-B5,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,MGC018 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,B,Time point 14,3/16/2021,91,B5,3.5,3,,,,,21,98,105,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C0-A1,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 1,12/15/2020,0,A1,5.3,5.1,,,,,18,97,101,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C0-A2,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 1,12/15/2020,0,A2,6,5.8,,,,,18,97,101,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C0-A3,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 1,12/15/2020,0,A3,5.6,5.1,,,,,21,97,101,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C0-A4,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 1,12/15/2020,0,A4,5.4,4.6,,,,,20,97,101,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C0-A5,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 1,12/15/2020,0,A5,5.6,5.5,,,,,20,97,101,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C0-B1,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 1,12/15/2020,0,B1,6.2,4.7,,,,,19,97,101,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C0-B2,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 1,12/15/2020,0,B2,5.2,5,,,,,21,97,101,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C0-B3,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 1,12/15/2020,0,B3,5.2,5.1,,,,,21,97,101,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C0-B4,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 1,12/15/2020,0,B4,6.5,6,,,,,20,97,101,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C0-B5,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 1,12/15/2020,0,B5,5.8,5.6,,,,,20,97,101,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C7-A1,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 2,12/22/2020,7,A1,5.6,5.3,,,,,17,96,102,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C7-A2,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 2,12/22/2020,7,A2,6.2,5.9,,,,,19,96,102,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C7-A3,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 2,12/22/2020,7,A3,6.1,5.4,,,,,21,96,102,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C7-A4,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 2,12/22/2020,7,A4,6,4.9,,,,,20,96,102,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C7-A5,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 2,12/22/2020,7,A5,6.5,5.6,,,,,19,96,102,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C7-B1,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 2,12/22/2020,7,B1,6.4,5.4,,,,,18,96,102,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C7-B2,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 2,12/22/2020,7,B2,5.6,5.3,,,,,21,96,102,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C7-B3,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 2,12/22/2020,7,B3,6.2,5.4,,,,,21,96,102,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C7-B4,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 2,12/22/2020,7,B4,6.7,6.1,,,,,21,96,102,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C7-B5,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 2,12/22/2020,7,B5,6.8,6.3,,,,,21,96,102,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C14-A1,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 3,12/29/2020,14,A1,5.3,4.4,,,,,18,98,99,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C14-A2,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 3,12/29/2020,14,A2,4.9,4.6,,,,,20,98,99,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C14-A3,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 3,12/29/2020,14,A3,4.6,4.2,,,,,20,98,99,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C14-A4,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 3,12/29/2020,14,A4,4.9,4.7,,,,,20,98,99,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C14-A5,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 3,12/29/2020,14,A5,5.3,4.7,,,,,20,98,99,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C14-B1,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 3,12/29/2020,14,B1,2,1,,,,,18,98,99,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C14-B2,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 3,12/29/2020,14,B2,3,3,,,,,21,98,99,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C14-B3,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 3,12/29/2020,14,B3,4.5,3.4,,,,,19,98,99,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C14-B4,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 3,12/29/2020,14,B4,4.5,3.6,,,,,20,98,99,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C14-B5,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 3,12/29/2020,14,B5,5.5,4.6,,,,,21,98,99,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C21-A1,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 4,1/5/2021,21,A1,5.5,4.7,,,,,18,100,102,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C21-A2,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 4,1/5/2021,21,A2,4.6,4.3,,,,,19,100,102,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C21-A3,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 4,1/5/2021,21,A3,4.3,4.2,,,,,22,100,102,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C21-A4,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 4,1/5/2021,21,A4,5.8,5.4,,,,,20,100,102,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C21-A5,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 4,1/5/2021,21,A5,5,4.1,,,,,21,100,102,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C21-B1,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 4,1/5/2021,21,B1,3,1.2,,,,,19,100,102,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C21-B2,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 4,1/5/2021,21,B2,3,3,,,,,21,100,102,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C21-B3,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 4,1/5/2021,21,B3,5.8,3.7,,,,,20,100,102,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C21-B4,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 4,1/5/2021,21,B4,5.6,5.4,,,,,20,100,102,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C21-B5,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 4,1/5/2021,21,B5,5.9,5.8,,,,,22,100,102,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C28-A1,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 5,1/12/2021,28,A1,5.8,5,,,,,18,101,98,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C28-A2,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 5,1/12/2021,28,A2,5.4,4.4,,,,,20,101,98,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C28-A3,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 5,1/12/2021,28,A3,6.1,5.4,,,,,22,101,98,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C28-A4,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 5,1/12/2021,28,A4,5.5,5.3,,,,,20,101,98,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C28-A5,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 5,1/12/2021,28,A5,5.5,5.4,,,,,21,101,98,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C28-B1,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 5,1/12/2021,28,B1,2,1,,,,,18,101,98,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C28-B2,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 5,1/12/2021,28,B2,4.8,4.5,,,,,20,101,98,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C28-B3,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 5,1/12/2021,28,B3,6.3,5.1,,,,,19,101,98,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C28-B4,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 5,1/12/2021,28,B4,6.5,6.3,,,,,20,101,98,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C28-B5,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 5,1/12/2021,28,B5,7,6.4,,,,,21,101,98,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C35-A1,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 6,1/19/2021,35,A1,6.9,6.4,,,,,18,99,96,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C35-A2,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 6,1/19/2021,35,A2,6.5,5.4,,,,,20,99,96,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C35-A3,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 6,1/19/2021,35,A3,7.5,6.5,,,,,21,99,96,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C35-A4,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 6,1/19/2021,35,A4,5.8,5.4,,,,,19,99,96,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C35-A5,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 6,1/19/2021,35,A5,5.5,5.3,,,,,21,99,96,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C35-B1,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 6,1/19/2021,35,B1,2,1,,,,,18,99,96,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C35-B2,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 6,1/19/2021,35,B2,5.8,5.6,,,,,19,99,96,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C35-B3,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 6,1/19/2021,35,B3,6.3,5.4,,,,,19,99,96,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C35-B4,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 6,1/19/2021,35,B4,7.3,7.1,,,,,20,99,96,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C35-B5,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 6,1/19/2021,35,B5,7,6.3,,,,,20,99,96,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C42-A1,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 7,1/26/2021,42,A1,7.9,7.9,,,,,18,99,96,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C42-A2,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 7,1/26/2021,42,A2,7.5,7.2,,,,,20,99,96,2,2,sarcoma_and_renal_arm_6
